image_path,label,label_id
spectrogram_images\gac_1380.png,gac,3
spectrogram_images\gac_1381.png,gac,3
spectrogram_images\gac_1382.png,gac,3
spectrogram_images\gac_1383.png,gac,3
spectrogram_images\gac_1384.png,gac,3
spectrogram_images\gac_1385.png,gac,3
spectrogram_images\gac_1386.png,gac,3
spectrogram_images\gac_1387.png,gac,3
spectrogram_images\gac_1388.png,gac,3
spectrogram_images\gac_1389.png,gac,3
spectrogram_images\gac_1390.png,gac,3
spectrogram_images\gac_1391.png,gac,3
spectrogram_images\gac_1392.png,gac,3
spectrogram_images\gac_1393.png,gac,3
spectrogram_images\gac_1394.png,gac,3
spectrogram_images\gac_1395.png,gac,3
spectrogram_images\gac_1396.png,gac,3
spectrogram_images\gac_1397.png,gac,3
spectrogram_images\gac_1398.png,gac,3
spectrogram_images\gac_1399.png,gac,3
spectrogram_images\gac_1400.png,gac,3
spectrogram_images\gac_1401.png,gac,3
spectrogram_images\gac_1402.png,gac,3
spectrogram_images\gac_1403.png,gac,3
spectrogram_images\gac_1404.png,gac,3
spectrogram_images\gac_1405.png,gac,3
spectrogram_images\gac_1406.png,gac,3
spectrogram_images\gac_1407.png,gac,3
spectrogram_images\gac_1408.png,gac,3
spectrogram_images\gac_1409.png,gac,3
spectrogram_images\gac_1410.png,gac,3
spectrogram_images\gac_1411.png,gac,3
spectrogram_images\gac_1412.png,gac,3
spectrogram_images\gac_1413.png,gac,3
spectrogram_images\gac_1414.png,gac,3
spectrogram_images\gac_1415.png,gac,3
spectrogram_images\gac_1416.png,gac,3
spectrogram_images\gac_1417.png,gac,3
spectrogram_images\gac_1418.png,gac,3
spectrogram_images\gac_1419.png,gac,3
spectrogram_images\gac_1420.png,gac,3
spectrogram_images\gac_1421.png,gac,3
spectrogram_images\gac_1422.png,gac,3
spectrogram_images\gac_1423.png,gac,3
spectrogram_images\gac_1424.png,gac,3
spectrogram_images\gac_1425.png,gac,3
spectrogram_images\gac_1426.png,gac,3
spectrogram_images\gac_1427.png,gac,3
spectrogram_images\gac_1428.png,gac,3
spectrogram_images\gac_1429.png,gac,3
spectrogram_images\gac_1430.png,gac,3
spectrogram_images\gac_1431.png,gac,3
spectrogram_images\gac_1432.png,gac,3
spectrogram_images\gac_1433.png,gac,3
spectrogram_images\gac_1434.png,gac,3
spectrogram_images\gac_1435.png,gac,3
spectrogram_images\gac_1436.png,gac,3
spectrogram_images\gac_1437.png,gac,3
spectrogram_images\gac_1438.png,gac,3
spectrogram_images\gac_1439.png,gac,3
spectrogram_images\gac_1440.png,gac,3
spectrogram_images\gac_1441.png,gac,3
spectrogram_images\gac_1442.png,gac,3
spectrogram_images\gac_1443.png,gac,3
spectrogram_images\gac_1444.png,gac,3
spectrogram_images\gac_1445.png,gac,3
spectrogram_images\gac_1446.png,gac,3
spectrogram_images\gac_1447.png,gac,3
spectrogram_images\gac_1448.png,gac,3
spectrogram_images\gac_1449.png,gac,3
spectrogram_images\gac_1450.png,gac,3
spectrogram_images\gac_1451.png,gac,3
spectrogram_images\gac_1452.png,gac,3
spectrogram_images\gac_1453.png,gac,3
spectrogram_images\gac_1454.png,gac,3
spectrogram_images\gac_1455.png,gac,3
spectrogram_images\gac_1456.png,gac,3
spectrogram_images\gac_1457.png,gac,3
spectrogram_images\gac_1458.png,gac,3
spectrogram_images\gac_1459.png,gac,3
spectrogram_images\gac_1460.png,gac,3
spectrogram_images\gac_1461.png,gac,3
spectrogram_images\gac_1462.png,gac,3
spectrogram_images\gac_1463.png,gac,3
spectrogram_images\gac_1464.png,gac,3
spectrogram_images\gac_1465.png,gac,3
spectrogram_images\gac_1466.png,gac,3
spectrogram_images\gac_1467.png,gac,3
spectrogram_images\gac_1468.png,gac,3
spectrogram_images\gac_1469.png,gac,3
spectrogram_images\gac_1470.png,gac,3
spectrogram_images\gac_1471.png,gac,3
spectrogram_images\gac_1472.png,gac,3
spectrogram_images\gac_1473.png,gac,3
spectrogram_images\gac_1474.png,gac,3
spectrogram_images\gac_1475.png,gac,3
spectrogram_images\gac_1476.png,gac,3
spectrogram_images\gac_1477.png,gac,3
spectrogram_images\gac_1478.png,gac,3
spectrogram_images\gac_1479.png,gac,3
spectrogram_images\gac_1480.png,gac,3
spectrogram_images\gac_1481.png,gac,3
spectrogram_images\gac_1482.png,gac,3
spectrogram_images\gac_1483.png,gac,3
spectrogram_images\gac_1484.png,gac,3
spectrogram_images\gac_1485.png,gac,3
spectrogram_images\gac_1486.png,gac,3
spectrogram_images\gac_1487.png,gac,3
spectrogram_images\gac_1488.png,gac,3
spectrogram_images\gac_1489.png,gac,3
spectrogram_images\gac_1490.png,gac,3
spectrogram_images\gac_1491.png,gac,3
spectrogram_images\gac_1492.png,gac,3
spectrogram_images\gac_1493.png,gac,3
spectrogram_images\gac_1494.png,gac,3
spectrogram_images\gac_1495.png,gac,3
spectrogram_images\gac_1496.png,gac,3
spectrogram_images\gac_1497.png,gac,3
spectrogram_images\gac_1498.png,gac,3
spectrogram_images\gac_1499.png,gac,3
spectrogram_images\gac_1500.png,gac,3
spectrogram_images\gac_1501.png,gac,3
spectrogram_images\gac_1502.png,gac,3
spectrogram_images\gac_1503.png,gac,3
spectrogram_images\gac_1504.png,gac,3
spectrogram_images\gac_1505.png,gac,3
spectrogram_images\gac_1506.png,gac,3
spectrogram_images\gac_1507.png,gac,3
spectrogram_images\gac_1508.png,gac,3
spectrogram_images\gac_1509.png,gac,3
spectrogram_images\gac_1510.png,gac,3
spectrogram_images\gac_1511.png,gac,3
spectrogram_images\gac_1512.png,gac,3
spectrogram_images\gac_1513.png,gac,3
spectrogram_images\gac_1514.png,gac,3
spectrogram_images\gac_1515.png,gac,3
spectrogram_images\gac_1516.png,gac,3
spectrogram_images\gac_1517.png,gac,3
spectrogram_images\gac_1518.png,gac,3
spectrogram_images\gac_1519.png,gac,3
spectrogram_images\gac_1520.png,gac,3
spectrogram_images\gac_1521.png,gac,3
spectrogram_images\gac_1522.png,gac,3
spectrogram_images\gac_1523.png,gac,3
spectrogram_images\gac_1524.png,gac,3
spectrogram_images\gac_1525.png,gac,3
spectrogram_images\gac_1526.png,gac,3
spectrogram_images\gac_1527.png,gac,3
spectrogram_images\gac_1528.png,gac,3
spectrogram_images\gac_1529.png,gac,3
spectrogram_images\gac_1530.png,gac,3
spectrogram_images\gac_1531.png,gac,3
spectrogram_images\gac_1532.png,gac,3
spectrogram_images\gac_1533.png,gac,3
spectrogram_images\gac_1534.png,gac,3
spectrogram_images\gac_1535.png,gac,3
spectrogram_images\gac_1536.png,gac,3
spectrogram_images\gac_1537.png,gac,3
spectrogram_images\gac_1538.png,gac,3
spectrogram_images\gac_1539.png,gac,3
spectrogram_images\gac_1540.png,gac,3
spectrogram_images\gac_1541.png,gac,3
spectrogram_images\gac_1542.png,gac,3
spectrogram_images\gac_1543.png,gac,3
spectrogram_images\gac_1544.png,gac,3
spectrogram_images\gac_1545.png,gac,3
spectrogram_images\gac_1546.png,gac,3
spectrogram_images\gac_1547.png,gac,3
spectrogram_images\gac_1548.png,gac,3
spectrogram_images\gac_1549.png,gac,3
spectrogram_images\gac_1550.png,gac,3
spectrogram_images\gac_1551.png,gac,3
spectrogram_images\gac_1552.png,gac,3
spectrogram_images\gac_1553.png,gac,3
spectrogram_images\gac_1554.png,gac,3
spectrogram_images\gac_1555.png,gac,3
spectrogram_images\gac_1556.png,gac,3
spectrogram_images\gac_1557.png,gac,3
spectrogram_images\gac_1558.png,gac,3
spectrogram_images\gac_1559.png,gac,3
spectrogram_images\gac_1560.png,gac,3
spectrogram_images\gac_1561.png,gac,3
spectrogram_images\gac_1562.png,gac,3
spectrogram_images\gac_1563.png,gac,3
spectrogram_images\gac_1564.png,gac,3
spectrogram_images\gac_1565.png,gac,3
spectrogram_images\gac_1566.png,gac,3
spectrogram_images\gac_1567.png,gac,3
spectrogram_images\gac_1568.png,gac,3
spectrogram_images\gac_1569.png,gac,3
spectrogram_images\gac_1570.png,gac,3
spectrogram_images\gac_1571.png,gac,3
spectrogram_images\gac_1572.png,gac,3
spectrogram_images\gac_1573.png,gac,3
spectrogram_images\gac_1574.png,gac,3
spectrogram_images\gac_1575.png,gac,3
spectrogram_images\gac_1576.png,gac,3
spectrogram_images\gac_1577.png,gac,3
spectrogram_images\gac_1578.png,gac,3
spectrogram_images\gac_1579.png,gac,3
spectrogram_images\gac_1580.png,gac,3
spectrogram_images\gac_1581.png,gac,3
spectrogram_images\gac_1582.png,gac,3
spectrogram_images\gac_1583.png,gac,3
spectrogram_images\gac_1584.png,gac,3
spectrogram_images\gac_1585.png,gac,3
spectrogram_images\gac_1586.png,gac,3
spectrogram_images\gac_1587.png,gac,3
spectrogram_images\gac_1588.png,gac,3
spectrogram_images\gac_1589.png,gac,3
spectrogram_images\gac_1590.png,gac,3
spectrogram_images\gac_1591.png,gac,3
spectrogram_images\gac_1592.png,gac,3
spectrogram_images\gac_1593.png,gac,3
spectrogram_images\gac_1594.png,gac,3
spectrogram_images\gac_1595.png,gac,3
spectrogram_images\gac_1596.png,gac,3
spectrogram_images\gac_1597.png,gac,3
spectrogram_images\gac_1598.png,gac,3
spectrogram_images\gac_1599.png,gac,3
spectrogram_images\gac_1600.png,gac,3
spectrogram_images\gac_1601.png,gac,3
spectrogram_images\gac_1602.png,gac,3
spectrogram_images\gac_1603.png,gac,3
spectrogram_images\gac_1604.png,gac,3
spectrogram_images\gac_1605.png,gac,3
spectrogram_images\gac_1606.png,gac,3
spectrogram_images\gac_1607.png,gac,3
spectrogram_images\gac_1608.png,gac,3
spectrogram_images\gac_1609.png,gac,3
spectrogram_images\gac_1610.png,gac,3
spectrogram_images\gac_1611.png,gac,3
spectrogram_images\gac_1612.png,gac,3
spectrogram_images\gac_1613.png,gac,3
spectrogram_images\gac_1614.png,gac,3
spectrogram_images\gac_1615.png,gac,3
spectrogram_images\gac_1616.png,gac,3
spectrogram_images\gac_1617.png,gac,3
spectrogram_images\gac_1618.png,gac,3
spectrogram_images\gac_1619.png,gac,3
spectrogram_images\gac_1620.png,gac,3
spectrogram_images\gac_1621.png,gac,3
spectrogram_images\gac_1622.png,gac,3
spectrogram_images\gac_1623.png,gac,3
spectrogram_images\gac_1624.png,gac,3
spectrogram_images\gac_1625.png,gac,3
spectrogram_images\gac_1626.png,gac,3
spectrogram_images\gac_1627.png,gac,3
spectrogram_images\gac_1628.png,gac,3
spectrogram_images\gac_1629.png,gac,3
spectrogram_images\gac_1630.png,gac,3
spectrogram_images\gac_1631.png,gac,3
spectrogram_images\gac_1632.png,gac,3
spectrogram_images\gac_1633.png,gac,3
spectrogram_images\gac_1634.png,gac,3
spectrogram_images\gac_1635.png,gac,3
spectrogram_images\gac_1636.png,gac,3
spectrogram_images\gac_1637.png,gac,3
spectrogram_images\gac_1638.png,gac,3
spectrogram_images\gac_1639.png,gac,3
spectrogram_images\gac_1640.png,gac,3
spectrogram_images\gac_1641.png,gac,3
spectrogram_images\gac_1642.png,gac,3
spectrogram_images\gac_1643.png,gac,3
spectrogram_images\gac_1644.png,gac,3
spectrogram_images\gac_1645.png,gac,3
spectrogram_images\gac_1646.png,gac,3
spectrogram_images\gac_1647.png,gac,3
spectrogram_images\gac_1648.png,gac,3
spectrogram_images\gac_1649.png,gac,3
spectrogram_images\gac_1650.png,gac,3
spectrogram_images\gac_1651.png,gac,3
spectrogram_images\gac_1652.png,gac,3
spectrogram_images\gac_1653.png,gac,3
spectrogram_images\gac_1654.png,gac,3
spectrogram_images\gac_1655.png,gac,3
spectrogram_images\gac_1656.png,gac,3
spectrogram_images\gac_1657.png,gac,3
spectrogram_images\gac_1658.png,gac,3
spectrogram_images\gac_1659.png,gac,3
spectrogram_images\gac_1660.png,gac,3
spectrogram_images\gac_1661.png,gac,3
spectrogram_images\gac_1662.png,gac,3
spectrogram_images\gac_1663.png,gac,3
spectrogram_images\gac_1664.png,gac,3
spectrogram_images\gac_1665.png,gac,3
spectrogram_images\gac_1666.png,gac,3
spectrogram_images\gac_1667.png,gac,3
spectrogram_images\gac_1668.png,gac,3
spectrogram_images\gac_1669.png,gac,3
spectrogram_images\gac_1670.png,gac,3
spectrogram_images\gac_1671.png,gac,3
spectrogram_images\gac_1672.png,gac,3
spectrogram_images\gac_1673.png,gac,3
spectrogram_images\gac_1674.png,gac,3
spectrogram_images\gac_1675.png,gac,3
spectrogram_images\gac_1676.png,gac,3
spectrogram_images\gac_1677.png,gac,3
spectrogram_images\gac_1678.png,gac,3
spectrogram_images\gac_1679.png,gac,3
spectrogram_images\gac_1680.png,gac,3
spectrogram_images\gac_1681.png,gac,3
spectrogram_images\gac_1682.png,gac,3
spectrogram_images\gac_1683.png,gac,3
spectrogram_images\gac_1684.png,gac,3
spectrogram_images\gac_1685.png,gac,3
spectrogram_images\gac_1686.png,gac,3
spectrogram_images\gac_1687.png,gac,3
spectrogram_images\gac_1688.png,gac,3
spectrogram_images\gac_1689.png,gac,3
spectrogram_images\gac_1690.png,gac,3
spectrogram_images\gac_1691.png,gac,3
spectrogram_images\gac_1692.png,gac,3
spectrogram_images\gac_1693.png,gac,3
spectrogram_images\gac_1694.png,gac,3
spectrogram_images\gac_1695.png,gac,3
spectrogram_images\gac_1696.png,gac,3
spectrogram_images\gac_1697.png,gac,3
spectrogram_images\gac_1698.png,gac,3
spectrogram_images\gac_1699.png,gac,3
spectrogram_images\gac_1700.png,gac,3
spectrogram_images\gac_1701.png,gac,3
spectrogram_images\gac_1702.png,gac,3
spectrogram_images\gac_1703.png,gac,3
spectrogram_images\gac_1704.png,gac,3
spectrogram_images\gac_1705.png,gac,3
spectrogram_images\gac_1706.png,gac,3
spectrogram_images\gac_1707.png,gac,3
spectrogram_images\gac_1708.png,gac,3
spectrogram_images\gac_1709.png,gac,3
spectrogram_images\gac_1710.png,gac,3
spectrogram_images\gac_1711.png,gac,3
spectrogram_images\gac_1712.png,gac,3
spectrogram_images\gac_1713.png,gac,3
spectrogram_images\gac_1714.png,gac,3
spectrogram_images\gac_1715.png,gac,3
spectrogram_images\gac_1716.png,gac,3
spectrogram_images\gac_1717.png,gac,3
spectrogram_images\gac_1718.png,gac,3
spectrogram_images\gac_1719.png,gac,3
spectrogram_images\gac_1720.png,gac,3
spectrogram_images\gac_1721.png,gac,3
spectrogram_images\gac_1722.png,gac,3
spectrogram_images\gac_1723.png,gac,3
spectrogram_images\gac_1724.png,gac,3
spectrogram_images\gac_1725.png,gac,3
spectrogram_images\gac_1726.png,gac,3
spectrogram_images\gac_1727.png,gac,3
spectrogram_images\gac_1728.png,gac,3
spectrogram_images\gac_1729.png,gac,3
spectrogram_images\gac_1730.png,gac,3
spectrogram_images\gac_1731.png,gac,3
spectrogram_images\gac_1732.png,gac,3
spectrogram_images\gac_1733.png,gac,3
spectrogram_images\gac_1734.png,gac,3
spectrogram_images\gac_1735.png,gac,3
spectrogram_images\gac_1736.png,gac,3
spectrogram_images\gac_1737.png,gac,3
spectrogram_images\gac_1738.png,gac,3
spectrogram_images\gac_1739.png,gac,3
spectrogram_images\gac_1740.png,gac,3
spectrogram_images\gac_1741.png,gac,3
spectrogram_images\gac_1742.png,gac,3
spectrogram_images\gac_1743.png,gac,3
spectrogram_images\gac_1744.png,gac,3
spectrogram_images\gac_1745.png,gac,3
spectrogram_images\gac_1746.png,gac,3
spectrogram_images\gac_1747.png,gac,3
spectrogram_images\gac_1748.png,gac,3
spectrogram_images\gac_1749.png,gac,3
spectrogram_images\gac_1750.png,gac,3
spectrogram_images\gac_1751.png,gac,3
spectrogram_images\gac_1752.png,gac,3
spectrogram_images\gac_1753.png,gac,3
spectrogram_images\gac_1754.png,gac,3
spectrogram_images\gac_1755.png,gac,3
spectrogram_images\gac_1756.png,gac,3
spectrogram_images\gac_1757.png,gac,3
spectrogram_images\gac_1758.png,gac,3
spectrogram_images\gac_1759.png,gac,3
spectrogram_images\gac_1760.png,gac,3
spectrogram_images\gac_1761.png,gac,3
spectrogram_images\gac_1762.png,gac,3
spectrogram_images\gac_1763.png,gac,3
spectrogram_images\gac_1764.png,gac,3
spectrogram_images\gac_1765.png,gac,3
spectrogram_images\gac_1766.png,gac,3
spectrogram_images\gac_1767.png,gac,3
spectrogram_images\gac_1768.png,gac,3
spectrogram_images\gac_1769.png,gac,3
spectrogram_images\gac_1770.png,gac,3
spectrogram_images\gac_1771.png,gac,3
spectrogram_images\gac_1772.png,gac,3
spectrogram_images\gac_1773.png,gac,3
spectrogram_images\gac_1774.png,gac,3
spectrogram_images\gac_1775.png,gac,3
spectrogram_images\gac_1776.png,gac,3
spectrogram_images\gac_1777.png,gac,3
spectrogram_images\gac_1778.png,gac,3
spectrogram_images\gac_1779.png,gac,3
spectrogram_images\gac_1780.png,gac,3
spectrogram_images\gac_1781.png,gac,3
spectrogram_images\gac_1782.png,gac,3
spectrogram_images\gac_1783.png,gac,3
spectrogram_images\gac_1784.png,gac,3
spectrogram_images\gac_1785.png,gac,3
spectrogram_images\gac_1786.png,gac,3
spectrogram_images\gac_1787.png,gac,3
spectrogram_images\gac_1788.png,gac,3
spectrogram_images\gac_1789.png,gac,3
spectrogram_images\gac_1790.png,gac,3
spectrogram_images\gac_1791.png,gac,3
spectrogram_images\gac_1792.png,gac,3
spectrogram_images\gac_1793.png,gac,3
spectrogram_images\gac_1794.png,gac,3
spectrogram_images\gac_1795.png,gac,3
spectrogram_images\gac_1796.png,gac,3
spectrogram_images\gac_1797.png,gac,3
spectrogram_images\gac_1798.png,gac,3
spectrogram_images\gac_1799.png,gac,3
spectrogram_images\gac_1800.png,gac,3
spectrogram_images\gac_1801.png,gac,3
spectrogram_images\gac_1802.png,gac,3
spectrogram_images\gac_1803.png,gac,3
spectrogram_images\gac_1804.png,gac,3
spectrogram_images\gac_1805.png,gac,3
spectrogram_images\gac_1806.png,gac,3
spectrogram_images\gac_1807.png,gac,3
spectrogram_images\gac_1808.png,gac,3
spectrogram_images\gac_1809.png,gac,3
spectrogram_images\gac_1810.png,gac,3
spectrogram_images\gac_1811.png,gac,3
spectrogram_images\gac_1812.png,gac,3
spectrogram_images\gac_1813.png,gac,3
spectrogram_images\gac_1814.png,gac,3
spectrogram_images\gac_1815.png,gac,3
spectrogram_images\gac_1816.png,gac,3
spectrogram_images\gac_1817.png,gac,3
spectrogram_images\gac_1818.png,gac,3
spectrogram_images\gac_1819.png,gac,3
spectrogram_images\gac_1820.png,gac,3
spectrogram_images\gac_1821.png,gac,3
spectrogram_images\gac_1822.png,gac,3
spectrogram_images\gac_1823.png,gac,3
spectrogram_images\gac_1824.png,gac,3
spectrogram_images\gac_1825.png,gac,3
spectrogram_images\gac_1826.png,gac,3
spectrogram_images\gac_1827.png,gac,3
spectrogram_images\gac_1828.png,gac,3
spectrogram_images\gac_1829.png,gac,3
spectrogram_images\gac_1830.png,gac,3
spectrogram_images\gac_1831.png,gac,3
spectrogram_images\gac_1832.png,gac,3
spectrogram_images\gac_1833.png,gac,3
spectrogram_images\gac_1834.png,gac,3
spectrogram_images\gac_1835.png,gac,3
spectrogram_images\gac_1836.png,gac,3
spectrogram_images\gac_1837.png,gac,3
spectrogram_images\gac_1838.png,gac,3
spectrogram_images\gac_1839.png,gac,3
spectrogram_images\gac_1840.png,gac,3
spectrogram_images\gac_1841.png,gac,3
spectrogram_images\gac_1842.png,gac,3
spectrogram_images\gac_1843.png,gac,3
spectrogram_images\gac_1844.png,gac,3
spectrogram_images\gac_1845.png,gac,3
spectrogram_images\gac_1846.png,gac,3
spectrogram_images\gac_1847.png,gac,3
spectrogram_images\gac_1848.png,gac,3
spectrogram_images\gac_1849.png,gac,3
spectrogram_images\gac_1850.png,gac,3
spectrogram_images\gac_1851.png,gac,3
spectrogram_images\gac_1852.png,gac,3
spectrogram_images\gac_1853.png,gac,3
spectrogram_images\gac_1854.png,gac,3
spectrogram_images\gac_1855.png,gac,3
spectrogram_images\gac_1856.png,gac,3
spectrogram_images\gac_1857.png,gac,3
spectrogram_images\gac_1858.png,gac,3
spectrogram_images\gac_1859.png,gac,3
spectrogram_images\gac_1860.png,gac,3
spectrogram_images\gac_1861.png,gac,3
spectrogram_images\gac_1862.png,gac,3
spectrogram_images\gac_1863.png,gac,3
spectrogram_images\gac_1864.png,gac,3
spectrogram_images\gac_1865.png,gac,3
spectrogram_images\gac_1866.png,gac,3
spectrogram_images\gac_1867.png,gac,3
spectrogram_images\gac_1868.png,gac,3
spectrogram_images\gac_1869.png,gac,3
spectrogram_images\gac_1870.png,gac,3
spectrogram_images\gac_1871.png,gac,3
spectrogram_images\gac_1872.png,gac,3
spectrogram_images\gac_1873.png,gac,3
spectrogram_images\gac_1874.png,gac,3
spectrogram_images\gac_1875.png,gac,3
spectrogram_images\gac_1876.png,gac,3
spectrogram_images\gac_1877.png,gac,3
spectrogram_images\gac_1878.png,gac,3
spectrogram_images\gac_1879.png,gac,3
spectrogram_images\gac_1880.png,gac,3
spectrogram_images\gac_1881.png,gac,3
spectrogram_images\gac_1882.png,gac,3
spectrogram_images\gac_1883.png,gac,3
spectrogram_images\gac_1884.png,gac,3
spectrogram_images\gac_1885.png,gac,3
spectrogram_images\gac_1886.png,gac,3
spectrogram_images\gac_1887.png,gac,3
spectrogram_images\gac_1888.png,gac,3
spectrogram_images\gac_1889.png,gac,3
spectrogram_images\gac_1890.png,gac,3
spectrogram_images\gac_1891.png,gac,3
spectrogram_images\gac_1892.png,gac,3
spectrogram_images\gac_1893.png,gac,3
spectrogram_images\gac_1894.png,gac,3
spectrogram_images\gac_1895.png,gac,3
spectrogram_images\gac_1896.png,gac,3
spectrogram_images\gac_1897.png,gac,3
spectrogram_images\gac_1898.png,gac,3
spectrogram_images\gac_1899.png,gac,3
spectrogram_images\gac_1900.png,gac,3
spectrogram_images\gac_1901.png,gac,3
spectrogram_images\gac_1902.png,gac,3
spectrogram_images\gac_1903.png,gac,3
spectrogram_images\gac_1904.png,gac,3
spectrogram_images\gac_1905.png,gac,3
spectrogram_images\gac_1906.png,gac,3
spectrogram_images\gac_1907.png,gac,3
spectrogram_images\gac_1908.png,gac,3
spectrogram_images\gac_1909.png,gac,3
spectrogram_images\gac_1910.png,gac,3
spectrogram_images\gac_1911.png,gac,3
spectrogram_images\gac_1912.png,gac,3
spectrogram_images\gac_1913.png,gac,3
spectrogram_images\gac_1914.png,gac,3
spectrogram_images\gac_1915.png,gac,3
spectrogram_images\gac_1916.png,gac,3
spectrogram_images\gac_1917.png,gac,3
spectrogram_images\gac_1918.png,gac,3
spectrogram_images\gac_1919.png,gac,3
spectrogram_images\gac_1920.png,gac,3
spectrogram_images\gac_1921.png,gac,3
spectrogram_images\gac_1922.png,gac,3
spectrogram_images\gac_1923.png,gac,3
spectrogram_images\gac_1924.png,gac,3
spectrogram_images\gac_1925.png,gac,3
spectrogram_images\gac_1926.png,gac,3
spectrogram_images\gac_1927.png,gac,3
spectrogram_images\gac_1928.png,gac,3
spectrogram_images\gac_1929.png,gac,3
spectrogram_images\gac_1930.png,gac,3
spectrogram_images\gac_1931.png,gac,3
spectrogram_images\gac_1932.png,gac,3
spectrogram_images\gac_1933.png,gac,3
spectrogram_images\gac_1934.png,gac,3
spectrogram_images\gac_1935.png,gac,3
spectrogram_images\gac_1936.png,gac,3
spectrogram_images\gac_1937.png,gac,3
spectrogram_images\gac_1938.png,gac,3
spectrogram_images\gac_1939.png,gac,3
spectrogram_images\gac_1940.png,gac,3
spectrogram_images\gac_1941.png,gac,3
spectrogram_images\gac_1942.png,gac,3
spectrogram_images\gac_1943.png,gac,3
spectrogram_images\gac_1944.png,gac,3
spectrogram_images\gac_1945.png,gac,3
spectrogram_images\gac_1946.png,gac,3
spectrogram_images\gac_1947.png,gac,3
spectrogram_images\gac_1948.png,gac,3
spectrogram_images\gac_1949.png,gac,3
spectrogram_images\gac_1950.png,gac,3
spectrogram_images\gac_1951.png,gac,3
spectrogram_images\gac_1952.png,gac,3
spectrogram_images\gac_1953.png,gac,3
spectrogram_images\gac_1954.png,gac,3
spectrogram_images\gac_1955.png,gac,3
spectrogram_images\gac_1956.png,gac,3
spectrogram_images\gac_1957.png,gac,3
spectrogram_images\gac_1958.png,gac,3
spectrogram_images\gac_1959.png,gac,3
spectrogram_images\gac_1960.png,gac,3
spectrogram_images\gac_1961.png,gac,3
spectrogram_images\gac_1962.png,gac,3
spectrogram_images\gac_1963.png,gac,3
spectrogram_images\gac_1964.png,gac,3
spectrogram_images\gac_1965.png,gac,3
spectrogram_images\gac_1966.png,gac,3
spectrogram_images\gac_1967.png,gac,3
spectrogram_images\gac_1968.png,gac,3
spectrogram_images\gac_1969.png,gac,3
spectrogram_images\gac_1970.png,gac,3
spectrogram_images\gac_1971.png,gac,3
spectrogram_images\gac_1972.png,gac,3
spectrogram_images\gac_1973.png,gac,3
spectrogram_images\gac_1974.png,gac,3
spectrogram_images\gac_1975.png,gac,3
spectrogram_images\gac_1976.png,gac,3
spectrogram_images\gac_1977.png,gac,3
spectrogram_images\gac_1978.png,gac,3
spectrogram_images\gac_1979.png,gac,3
spectrogram_images\gac_1980.png,gac,3
spectrogram_images\gel_1981.png,gel,4
spectrogram_images\gel_1982.png,gel,4
spectrogram_images\gel_1983.png,gel,4
spectrogram_images\gel_1984.png,gel,4
spectrogram_images\gel_1985.png,gel,4
spectrogram_images\gel_1986.png,gel,4
spectrogram_images\gel_1987.png,gel,4
spectrogram_images\gel_1988.png,gel,4
spectrogram_images\gel_1989.png,gel,4
spectrogram_images\gel_1990.png,gel,4
spectrogram_images\gel_1991.png,gel,4
spectrogram_images\gel_1992.png,gel,4
spectrogram_images\gel_1993.png,gel,4
spectrogram_images\gel_1994.png,gel,4
spectrogram_images\gel_1995.png,gel,4
spectrogram_images\gel_1996.png,gel,4
spectrogram_images\gel_1997.png,gel,4
spectrogram_images\gel_1998.png,gel,4
spectrogram_images\gel_1999.png,gel,4
spectrogram_images\gel_2000.png,gel,4
spectrogram_images\gel_2001.png,gel,4
spectrogram_images\gel_2002.png,gel,4
spectrogram_images\gel_2003.png,gel,4
spectrogram_images\gel_2004.png,gel,4
spectrogram_images\gel_2005.png,gel,4
spectrogram_images\gel_2006.png,gel,4
spectrogram_images\gel_2007.png,gel,4
spectrogram_images\gel_2008.png,gel,4
spectrogram_images\gel_2009.png,gel,4
spectrogram_images\gel_2010.png,gel,4
spectrogram_images\gel_2011.png,gel,4
spectrogram_images\gel_2012.png,gel,4
spectrogram_images\gel_2013.png,gel,4
spectrogram_images\gel_2014.png,gel,4
spectrogram_images\gel_2015.png,gel,4
spectrogram_images\gel_2016.png,gel,4
spectrogram_images\gel_2017.png,gel,4
spectrogram_images\gel_2018.png,gel,4
spectrogram_images\gel_2019.png,gel,4
spectrogram_images\gel_2020.png,gel,4
spectrogram_images\gel_2021.png,gel,4
spectrogram_images\gel_2022.png,gel,4
spectrogram_images\gel_2023.png,gel,4
spectrogram_images\gel_2024.png,gel,4
spectrogram_images\gel_2025.png,gel,4
spectrogram_images\gel_2026.png,gel,4
spectrogram_images\gel_2027.png,gel,4
spectrogram_images\gel_2028.png,gel,4
spectrogram_images\gel_2029.png,gel,4
spectrogram_images\gel_2030.png,gel,4
spectrogram_images\gel_2031.png,gel,4
spectrogram_images\gel_2032.png,gel,4
spectrogram_images\gel_2033.png,gel,4
spectrogram_images\gel_2034.png,gel,4
spectrogram_images\gel_2035.png,gel,4
spectrogram_images\gel_2036.png,gel,4
spectrogram_images\gel_2037.png,gel,4
spectrogram_images\gel_2038.png,gel,4
spectrogram_images\gel_2039.png,gel,4
spectrogram_images\gel_2040.png,gel,4
spectrogram_images\gel_2041.png,gel,4
spectrogram_images\gel_2042.png,gel,4
spectrogram_images\gel_2043.png,gel,4
spectrogram_images\gel_2044.png,gel,4
spectrogram_images\gel_2045.png,gel,4
