file_name,instrument,family,source,full_path
train_000706.wav,529,0,NSynth-mini,nsynth_audio/train/train_000706.wav
train_000707.wav,344,6,NSynth-mini,nsynth_audio/train/train_000707.wav
train_000708.wav,218,4,NSynth-mini,nsynth_audio/train/train_000708.wav
train_000709.wav,331,5,NSynth-mini,nsynth_audio/train/train_000709.wav
train_000710.wav,178,1,NSynth-mini,nsynth_audio/train/train_000710.wav
train_000711.wav,14,0,NSynth-mini,nsynth_audio/train/train_000711.wav
train_000712.wav,446,5,NSynth-mini,nsynth_audio/train/train_000712.wav
train_000713.wav,347,5,NSynth-mini,nsynth_audio/train/train_000713.wav
train_000714.wav,523,6,NSynth-mini,nsynth_audio/train/train_000714.wav
train_000715.wav,120,8,NSynth-mini,nsynth_audio/train/train_000715.wav
train_000716.wav,526,6,NSynth-mini,nsynth_audio/train/train_000716.wav
train_000717.wav,95,10,NSynth-mini,nsynth_audio/train/train_000717.wav
train_000718.wav,667,7,NSynth-mini,nsynth_audio/train/train_000718.wav
train_000719.wav,526,6,NSynth-mini,nsynth_audio/train/train_000719.wav
train_000720.wav,80,3,NSynth-mini,nsynth_audio/train/train_000720.wav
train_000721.wav,470,4,NSynth-mini,nsynth_audio/train/train_000721.wav
train_000722.wav,139,2,NSynth-mini,nsynth_audio/train/train_000722.wav
train_000723.wav,742,9,NSynth-mini,nsynth_audio/train/train_000723.wav
train_000724.wav,143,8,NSynth-mini,nsynth_audio/train/train_000724.wav
train_000725.wav,69,5,NSynth-mini,nsynth_audio/train/train_000725.wav
train_000726.wav,366,4,NSynth-mini,nsynth_audio/train/train_000726.wav
train_000727.wav,617,8,NSynth-mini,nsynth_audio/train/train_000727.wav
train_000728.wav,184,5,NSynth-mini,nsynth_audio/train/train_000728.wav
train_000729.wav,262,8,NSynth-mini,nsynth_audio/train/train_000729.wav
train_000730.wav,784,6,NSynth-mini,nsynth_audio/train/train_000730.wav
train_000731.wav,871,4,NSynth-mini,nsynth_audio/train/train_000731.wav
train_000732.wav,240,4,NSynth-mini,nsynth_audio/train/train_000732.wav
train_000733.wav,54,10,NSynth-mini,nsynth_audio/train/train_000733.wav
train_000734.wav,209,8,NSynth-mini,nsynth_audio/train/train_000734.wav
train_000735.wav,554,0,NSynth-mini,nsynth_audio/train/train_000735.wav
train_000736.wav,108,5,NSynth-mini,nsynth_audio/train/train_000736.wav
train_000737.wav,394,3,NSynth-mini,nsynth_audio/train/train_000737.wav
train_000738.wav,693,3,NSynth-mini,nsynth_audio/train/train_000738.wav
train_000739.wav,766,4,NSynth-mini,nsynth_audio/train/train_000739.wav
train_000740.wav,890,0,NSynth-mini,nsynth_audio/train/train_000740.wav
train_000741.wav,627,0,NSynth-mini,nsynth_audio/train/train_000741.wav
train_000742.wav,295,10,NSynth-mini,nsynth_audio/train/train_000742.wav
train_000743.wav,682,4,NSynth-mini,nsynth_audio/train/train_000743.wav
train_000744.wav,172,4,NSynth-mini,nsynth_audio/train/train_000744.wav
train_000745.wav,743,0,NSynth-mini,nsynth_audio/train/train_000745.wav
train_000746.wav,668,5,NSynth-mini,nsynth_audio/train/train_000746.wav
train_000747.wav,981,4,NSynth-mini,nsynth_audio/train/train_000747.wav
train_000748.wav,310,5,NSynth-mini,nsynth_audio/train/train_000748.wav
train_000749.wav,47,3,NSynth-mini,nsynth_audio/train/train_000749.wav
train_000750.wav,617,8,NSynth-mini,nsynth_audio/train/train_000750.wav
train_000751.wav,453,0,NSynth-mini,nsynth_audio/train/train_000751.wav
train_000752.wav,796,7,NSynth-mini,nsynth_audio/train/train_000752.wav
train_000753.wav,595,6,NSynth-mini,nsynth_audio/train/train_000753.wav
train_000754.wav,120,8,NSynth-mini,nsynth_audio/train/train_000754.wav
train_000755.wav,603,6,NSynth-mini,nsynth_audio/train/train_000755.wav
train_000756.wav,898,0,NSynth-mini,nsynth_audio/train/train_000756.wav
train_000757.wav,55,6,NSynth-mini,nsynth_audio/train/train_000757.wav
train_000758.wav,668,5,NSynth-mini,nsynth_audio/train/train_000758.wav
train_000759.wav,798,0,NSynth-mini,nsynth_audio/train/train_000759.wav
train_000760.wav,968,0,NSynth-mini,nsynth_audio/train/train_000760.wav
train_000761.wav,456,4,NSynth-mini,nsynth_audio/train/train_000761.wav
train_000762.wav,962,0,NSynth-mini,nsynth_audio/train/train_000762.wav
train_000763.wav,321,0,NSynth-mini,nsynth_audio/train/train_000763.wav
train_000764.wav,708,0,NSynth-mini,nsynth_audio/train/train_000764.wav
train_000765.wav,558,6,NSynth-mini,nsynth_audio/train/train_000765.wav
train_000766.wav,665,0,NSynth-mini,nsynth_audio/train/train_000766.wav
train_000767.wav,3,7,NSynth-mini,nsynth_audio/train/train_000767.wav
train_000768.wav,989,4,NSynth-mini,nsynth_audio/train/train_000768.wav
train_000769.wav,770,0,NSynth-mini,nsynth_audio/train/train_000769.wav
train_000770.wav,303,3,NSynth-mini,nsynth_audio/train/train_000770.wav
train_000771.wav,707,0,NSynth-mini,nsynth_audio/train/train_000771.wav
train_000772.wav,392,5,NSynth-mini,nsynth_audio/train/train_000772.wav
train_000773.wav,616,7,NSynth-mini,nsynth_audio/train/train_000773.wav
train_000774.wav,137,0,NSynth-mini,nsynth_audio/train/train_000774.wav
train_000775.wav,613,3,NSynth-mini,nsynth_audio/train/train_000775.wav
train_000776.wav,723,0,NSynth-mini,nsynth_audio/train/train_000776.wav
train_000777.wav,308,6,NSynth-mini,nsynth_audio/train/train_000777.wav
train_000778.wav,269,5,NSynth-mini,nsynth_audio/train/train_000778.wav
train_000779.wav,533,6,NSynth-mini,nsynth_audio/train/train_000779.wav
train_000780.wav,289,1,NSynth-mini,nsynth_audio/train/train_000780.wav
train_000781.wav,603,6,NSynth-mini,nsynth_audio/train/train_000781.wav
train_000782.wav,679,3,NSynth-mini,nsynth_audio/train/train_000782.wav
train_000783.wav,226,10,NSynth-mini,nsynth_audio/train/train_000783.wav
train_000784.wav,54,10,NSynth-mini,nsynth_audio/train/train_000784.wav
train_000785.wav,12,3,NSynth-mini,nsynth_audio/train/train_000785.wav
train_000786.wav,874,0,NSynth-mini,nsynth_audio/train/train_000786.wav
train_000787.wav,430,5,NSynth-mini,nsynth_audio/train/train_000787.wav
train_000788.wav,451,4,NSynth-mini,nsynth_audio/train/train_000788.wav
train_000789.wav,375,5,NSynth-mini,nsynth_audio/train/train_000789.wav
train_000790.wav,41,0,NSynth-mini,nsynth_audio/train/train_000790.wav
train_000791.wav,637,5,NSynth-mini,nsynth_audio/train/train_000791.wav
train_000792.wav,604,0,NSynth-mini,nsynth_audio/train/train_000792.wav
train_000793.wav,279,7,NSynth-mini,nsynth_audio/train/train_000793.wav
train_000794.wav,718,4,NSynth-mini,nsynth_audio/train/train_000794.wav
train_000795.wav,238,8,NSynth-mini,nsynth_audio/train/train_000795.wav
train_000796.wav,682,4,NSynth-mini,nsynth_audio/train/train_000796.wav
train_000797.wav,885,4,NSynth-mini,nsynth_audio/train/train_000797.wav
train_000798.wav,725,6,NSynth-mini,nsynth_audio/train/train_000798.wav
train_000799.wav,632,9,NSynth-mini,nsynth_audio/train/train_000799.wav
train_000800.wav,347,5,NSynth-mini,nsynth_audio/train/train_000800.wav
train_000801.wav,908,4,NSynth-mini,nsynth_audio/train/train_000801.wav
train_000802.wav,563,1,NSynth-mini,nsynth_audio/train/train_000802.wav
train_000803.wav,570,4,NSynth-mini,nsynth_audio/train/train_000803.wav
train_000804.wav,400,0,NSynth-mini,nsynth_audio/train/train_000804.wav
train_000805.wav,76,3,NSynth-mini,nsynth_audio/train/train_000805.wav
train_000806.wav,727,6,NSynth-mini,nsynth_audio/train/train_000806.wav
train_000807.wav,903,4,NSynth-mini,nsynth_audio/train/train_000807.wav
train_000808.wav,473,6,NSynth-mini,nsynth_audio/train/train_000808.wav
train_000809.wav,84,6,NSynth-mini,nsynth_audio/train/train_000809.wav
train_000810.wav,495,5,NSynth-mini,nsynth_audio/train/train_000810.wav
train_000811.wav,397,4,NSynth-mini,nsynth_audio/train/train_000811.wav
train_000812.wav,226,10,NSynth-mini,nsynth_audio/train/train_000812.wav
train_000813.wav,346,3,NSynth-mini,nsynth_audio/train/train_000813.wav
train_000814.wav,842,4,NSynth-mini,nsynth_audio/train/train_000814.wav
train_000815.wav,140,4,NSynth-mini,nsynth_audio/train/train_000815.wav
train_000816.wav,258,8,NSynth-mini,nsynth_audio/train/train_000816.wav
train_000817.wav,589,0,NSynth-mini,nsynth_audio/train/train_000817.wav
train_000818.wav,866,4,NSynth-mini,nsynth_audio/train/train_000818.wav
train_000819.wav,280,6,NSynth-mini,nsynth_audio/train/train_000819.wav
train_000820.wav,836,0,NSynth-mini,nsynth_audio/train/train_000820.wav
train_000821.wav,432,7,NSynth-mini,nsynth_audio/train/train_000821.wav
train_000822.wav,216,5,NSynth-mini,nsynth_audio/train/train_000822.wav
train_000823.wav,329,6,NSynth-mini,nsynth_audio/train/train_000823.wav
train_000824.wav,496,5,NSynth-mini,nsynth_audio/train/train_000824.wav
train_000825.wav,400,0,NSynth-mini,nsynth_audio/train/train_000825.wav
train_000826.wav,451,4,NSynth-mini,nsynth_audio/train/train_000826.wav
train_000827.wav,248,10,NSynth-mini,nsynth_audio/train/train_000827.wav
train_000828.wav,570,4,NSynth-mini,nsynth_audio/train/train_000828.wav
train_000829.wav,138,4,NSynth-mini,nsynth_audio/train/train_000829.wav
train_000830.wav,15,0,NSynth-mini,nsynth_audio/train/train_000830.wav
train_000831.wav,295,10,NSynth-mini,nsynth_audio/train/train_000831.wav
train_000832.wav,598,4,NSynth-mini,nsynth_audio/train/train_000832.wav
train_000833.wav,441,1,NSynth-mini,nsynth_audio/train/train_000833.wav
train_000834.wav,68,0,NSynth-mini,nsynth_audio/train/train_000834.wav
train_000835.wav,27,8,NSynth-mini,nsynth_audio/train/train_000835.wav
train_000836.wav,940,4,NSynth-mini,nsynth_audio/train/train_000836.wav
train_000837.wav,835,4,NSynth-mini,nsynth_audio/train/train_000837.wav
train_000838.wav,798,0,NSynth-mini,nsynth_audio/train/train_000838.wav
train_000839.wav,670,0,NSynth-mini,nsynth_audio/train/train_000839.wav
train_000840.wav,629,8,NSynth-mini,nsynth_audio/train/train_000840.wav
train_000841.wav,208,3,NSynth-mini,nsynth_audio/train/train_000841.wav
train_000842.wav,391,6,NSynth-mini,nsynth_audio/train/train_000842.wav
train_000843.wav,689,3,NSynth-mini,nsynth_audio/train/train_000843.wav
train_000844.wav,370,4,NSynth-mini,nsynth_audio/train/train_000844.wav
train_000845.wav,308,6,NSynth-mini,nsynth_audio/train/train_000845.wav
train_000846.wav,671,9,NSynth-mini,nsynth_audio/train/train_000846.wav
train_000847.wav,932,4,NSynth-mini,nsynth_audio/train/train_000847.wav
train_000848.wav,748,8,NSynth-mini,nsynth_audio/train/train_000848.wav
train_000849.wav,552,0,NSynth-mini,nsynth_audio/train/train_000849.wav
train_000850.wav,695,6,NSynth-mini,nsynth_audio/train/train_000850.wav
train_000851.wav,455,4,NSynth-mini,nsynth_audio/train/train_000851.wav
train_000852.wav,31,0,NSynth-mini,nsynth_audio/train/train_000852.wav
train_000853.wav,401,1,NSynth-mini,nsynth_audio/train/train_000853.wav
train_000854.wav,259,0,NSynth-mini,nsynth_audio/train/train_000854.wav
train_000855.wav,245,1,NSynth-mini,nsynth_audio/train/train_000855.wav
train_000856.wav,862,0,NSynth-mini,nsynth_audio/train/train_000856.wav
train_000857.wav,446,5,NSynth-mini,nsynth_audio/train/train_000857.wav
train_000858.wav,294,0,NSynth-mini,nsynth_audio/train/train_000858.wav
train_000859.wav,451,4,NSynth-mini,nsynth_audio/train/train_000859.wav
train_000860.wav,396,5,NSynth-mini,nsynth_audio/train/train_000860.wav
train_000861.wav,143,8,NSynth-mini,nsynth_audio/train/train_000861.wav
train_000862.wav,567,9,NSynth-mini,nsynth_audio/train/train_000862.wav
train_000863.wav,352,8,NSynth-mini,nsynth_audio/train/train_000863.wav
train_000864.wav,129,5,NSynth-mini,nsynth_audio/train/train_000864.wav
train_000865.wav,166,8,NSynth-mini,nsynth_audio/train/train_000865.wav
train_000866.wav,492,4,NSynth-mini,nsynth_audio/train/train_000866.wav
train_000867.wav,849,4,NSynth-mini,nsynth_audio/train/train_000867.wav
train_000868.wav,324,3,NSynth-mini,nsynth_audio/train/train_000868.wav
train_000869.wav,350,4,NSynth-mini,nsynth_audio/train/train_000869.wav
train_000870.wav,724,4,NSynth-mini,nsynth_audio/train/train_000870.wav
train_000871.wav,549,6,NSynth-mini,nsynth_audio/train/train_000871.wav
train_000872.wav,657,6,NSynth-mini,nsynth_audio/train/train_000872.wav
train_000873.wav,476,0,NSynth-mini,nsynth_audio/train/train_000873.wav
train_000874.wav,264,4,NSynth-mini,nsynth_audio/train/train_000874.wav
train_000875.wav,550,3,NSynth-mini,nsynth_audio/train/train_000875.wav
train_000876.wav,78,7,NSynth-mini,nsynth_audio/train/train_000876.wav
train_000877.wav,116,5,NSynth-mini,nsynth_audio/train/train_000877.wav
train_000878.wav,760,6,NSynth-mini,nsynth_audio/train/train_000878.wav
train_000879.wav,212,5,NSynth-mini,nsynth_audio/train/train_000879.wav
train_000880.wav,344,6,NSynth-mini,nsynth_audio/train/train_000880.wav
train_000881.wav,817,0,NSynth-mini,nsynth_audio/train/train_000881.wav
train_000882.wav,621,3,NSynth-mini,nsynth_audio/train/train_000882.wav
train_000883.wav,201,4,NSynth-mini,nsynth_audio/train/train_000883.wav
train_000884.wav,535,3,NSynth-mini,nsynth_audio/train/train_000884.wav
train_000885.wav,120,8,NSynth-mini,nsynth_audio/train/train_000885.wav
train_000886.wav,664,0,NSynth-mini,nsynth_audio/train/train_000886.wav
train_000887.wav,89,4,NSynth-mini,nsynth_audio/train/train_000887.wav
train_000888.wav,795,7,NSynth-mini,nsynth_audio/train/train_000888.wav
train_000889.wav,48,3,NSynth-mini,nsynth_audio/train/train_000889.wav
train_000890.wav,132,2,NSynth-mini,nsynth_audio/train/train_000890.wav
train_000891.wav,889,6,NSynth-mini,nsynth_audio/train/train_000891.wav
train_000892.wav,807,0,NSynth-mini,nsynth_audio/train/train_000892.wav
train_000893.wav,826,0,NSynth-mini,nsynth_audio/train/train_000893.wav
train_000894.wav,751,0,NSynth-mini,nsynth_audio/train/train_000894.wav
train_000895.wav,782,6,NSynth-mini,nsynth_audio/train/train_000895.wav
train_000896.wav,478,0,NSynth-mini,nsynth_audio/train/train_000896.wav
train_000897.wav,442,2,NSynth-mini,nsynth_audio/train/train_000897.wav
train_000898.wav,730,0,NSynth-mini,nsynth_audio/train/train_000898.wav
train_000899.wav,730,0,NSynth-mini,nsynth_audio/train/train_000899.wav
train_000900.wav,16,1,NSynth-mini,nsynth_audio/train/train_000900.wav
train_000901.wav,945,0,NSynth-mini,nsynth_audio/train/train_000901.wav
train_000902.wav,582,6,NSynth-mini,nsynth_audio/train/train_000902.wav
train_000903.wav,670,0,NSynth-mini,nsynth_audio/train/train_000903.wav
train_000904.wav,477,5,NSynth-mini,nsynth_audio/train/train_000904.wav
train_000905.wav,828,7,NSynth-mini,nsynth_audio/train/train_000905.wav
train_000906.wav,101,4,NSynth-mini,nsynth_audio/train/train_000906.wav
train_000907.wav,376,7,NSynth-mini,nsynth_audio/train/train_000907.wav
train_000908.wav,54,10,NSynth-mini,nsynth_audio/train/train_000908.wav
train_000909.wav,515,4,NSynth-mini,nsynth_audio/train/train_000909.wav
train_000910.wav,790,0,NSynth-mini,nsynth_audio/train/train_000910.wav
train_000911.wav,447,0,NSynth-mini,nsynth_audio/train/train_000911.wav
train_000912.wav,523,6,NSynth-mini,nsynth_audio/train/train_000912.wav
train_000913.wav,343,3,NSynth-mini,nsynth_audio/train/train_000913.wav
train_000914.wav,350,4,NSynth-mini,nsynth_audio/train/train_000914.wav
train_000915.wav,424,6,NSynth-mini,nsynth_audio/train/train_000915.wav
train_000916.wav,948,4,NSynth-mini,nsynth_audio/train/train_000916.wav
train_000917.wav,126,5,NSynth-mini,nsynth_audio/train/train_000917.wav
train_000918.wav,105,5,NSynth-mini,nsynth_audio/train/train_000918.wav
train_000919.wav,486,4,NSynth-mini,nsynth_audio/train/train_000919.wav
train_000920.wav,583,0,NSynth-mini,nsynth_audio/train/train_000920.wav
train_000921.wav,93,7,NSynth-mini,nsynth_audio/train/train_000921.wav
train_000922.wav,522,7,NSynth-mini,nsynth_audio/train/train_000922.wav
train_000923.wav,62,5,NSynth-mini,nsynth_audio/train/train_000923.wav
train_000924.wav,158,0,NSynth-mini,nsynth_audio/train/train_000924.wav
train_000925.wav,788,5,NSynth-mini,nsynth_audio/train/train_000925.wav
train_000926.wav,686,9,NSynth-mini,nsynth_audio/train/train_000926.wav
train_000927.wav,232,2,NSynth-mini,nsynth_audio/train/train_000927.wav
train_000928.wav,492,4,NSynth-mini,nsynth_audio/train/train_000928.wav
train_000929.wav,557,10,NSynth-mini,nsynth_audio/train/train_000929.wav
train_000930.wav,67,5,NSynth-mini,nsynth_audio/train/train_000930.wav
train_000931.wav,601,4,NSynth-mini,nsynth_audio/train/train_000931.wav
train_000932.wav,285,2,NSynth-mini,nsynth_audio/train/train_000932.wav
train_000933.wav,42,8,NSynth-mini,nsynth_audio/train/train_000933.wav
train_000934.wav,359,5,NSynth-mini,nsynth_audio/train/train_000934.wav
train_000935.wav,476,0,NSynth-mini,nsynth_audio/train/train_000935.wav
train_000936.wav,845,6,NSynth-mini,nsynth_audio/train/train_000936.wav
train_000937.wav,110,1,NSynth-mini,nsynth_audio/train/train_000937.wav
train_000938.wav,548,6,NSynth-mini,nsynth_audio/train/train_000938.wav
train_000939.wav,583,0,NSynth-mini,nsynth_audio/train/train_000939.wav
train_000940.wav,60,8,NSynth-mini,nsynth_audio/train/train_000940.wav
train_000941.wav,599,4,NSynth-mini,nsynth_audio/train/train_000941.wav
train_000942.wav,904,0,NSynth-mini,nsynth_audio/train/train_000942.wav
train_000943.wav,762,4,NSynth-mini,nsynth_audio/train/train_000943.wav
train_000944.wav,751,0,NSynth-mini,nsynth_audio/train/train_000944.wav
train_000945.wav,445,5,NSynth-mini,nsynth_audio/train/train_000945.wav
train_000946.wav,443,0,NSynth-mini,nsynth_audio/train/train_000946.wav
train_000947.wav,304,5,NSynth-mini,nsynth_audio/train/train_000947.wav
train_000948.wav,925,0,NSynth-mini,nsynth_audio/train/train_000948.wav
train_000949.wav,772,9,NSynth-mini,nsynth_audio/train/train_000949.wav
train_000950.wav,842,4,NSynth-mini,nsynth_audio/train/train_000950.wav
train_000951.wav,335,0,NSynth-mini,nsynth_audio/train/train_000951.wav
train_000952.wav,67,5,NSynth-mini,nsynth_audio/train/train_000952.wav
train_000953.wav,264,4,NSynth-mini,nsynth_audio/train/train_000953.wav
train_000954.wav,768,7,NSynth-mini,nsynth_audio/train/train_000954.wav
train_000955.wav,216,5,NSynth-mini,nsynth_audio/train/train_000955.wav
train_000956.wav,674,0,NSynth-mini,nsynth_audio/train/train_000956.wav
train_000957.wav,363,2,NSynth-mini,nsynth_audio/train/train_000957.wav
train_000958.wav,281,10,NSynth-mini,nsynth_audio/train/train_000958.wav
train_000959.wav,389,5,NSynth-mini,nsynth_audio/train/train_000959.wav
train_000960.wav,131,5,NSynth-mini,nsynth_audio/train/train_000960.wav
train_000961.wav,448,1,NSynth-mini,nsynth_audio/train/train_000961.wav
train_000962.wav,807,0,NSynth-mini,nsynth_audio/train/train_000962.wav
train_000963.wav,278,8,NSynth-mini,nsynth_audio/train/train_000963.wav
train_000964.wav,286,0,NSynth-mini,nsynth_audio/train/train_000964.wav
train_000965.wav,236,7,NSynth-mini,nsynth_audio/train/train_000965.wav
train_000966.wav,954,6,NSynth-mini,nsynth_audio/train/train_000966.wav
train_000967.wav,287,3,NSynth-mini,nsynth_audio/train/train_000967.wav
train_000968.wav,662,4,NSynth-mini,nsynth_audio/train/train_000968.wav
train_000969.wav,91,3,NSynth-mini,nsynth_audio/train/train_000969.wav
train_000970.wav,425,0,NSynth-mini,nsynth_audio/train/train_000970.wav
train_000971.wav,296,8,NSynth-mini,nsynth_audio/train/train_000971.wav
train_000972.wav,341,5,NSynth-mini,nsynth_audio/train/train_000972.wav
train_000973.wav,199,4,NSynth-mini,nsynth_audio/train/train_000973.wav
train_000974.wav,411,6,NSynth-mini,nsynth_audio/train/train_000974.wav
train_000975.wav,592,4,NSynth-mini,nsynth_audio/train/train_000975.wav
train_000976.wav,943,4,NSynth-mini,nsynth_audio/train/train_000976.wav
train_000977.wav,108,5,NSynth-mini,nsynth_audio/train/train_000977.wav
train_000978.wav,860,0,NSynth-mini,nsynth_audio/train/train_000978.wav
train_000979.wav,456,4,NSynth-mini,nsynth_audio/train/train_000979.wav
train_000980.wav,818,0,NSynth-mini,nsynth_audio/train/train_000980.wav
train_000981.wav,355,8,NSynth-mini,nsynth_audio/train/train_000981.wav
train_000982.wav,308,6,NSynth-mini,nsynth_audio/train/train_000982.wav
train_000983.wav,898,0,NSynth-mini,nsynth_audio/train/train_000983.wav
train_000984.wav,367,7,NSynth-mini,nsynth_audio/train/train_000984.wav
train_000985.wav,972,6,NSynth-mini,nsynth_audio/train/train_000985.wav
train_000986.wav,226,10,NSynth-mini,nsynth_audio/train/train_000986.wav
train_000987.wav,474,0,NSynth-mini,nsynth_audio/train/train_000987.wav
train_000988.wav,442,2,NSynth-mini,nsynth_audio/train/train_000988.wav
train_000989.wav,808,6,NSynth-mini,nsynth_audio/train/train_000989.wav
train_000990.wav,85,3,NSynth-mini,nsynth_audio/train/train_000990.wav
train_000991.wav,261,8,NSynth-mini,nsynth_audio/train/train_000991.wav
train_000992.wav,705,6,NSynth-mini,nsynth_audio/train/train_000992.wav
train_000993.wav,34,1,NSynth-mini,nsynth_audio/train/train_000993.wav
train_000994.wav,206,10,NSynth-mini,nsynth_audio/train/train_000994.wav
train_000995.wav,692,0,NSynth-mini,nsynth_audio/train/train_000995.wav
train_000996.wav,214,2,NSynth-mini,nsynth_audio/train/train_000996.wav
train_000997.wav,202,10,NSynth-mini,nsynth_audio/train/train_000997.wav
train_000998.wav,12,3,NSynth-mini,nsynth_audio/train/train_000998.wav
train_000999.wav,320,6,NSynth-mini,nsynth_audio/train/train_000999.wav
train_001000.wav,724,4,NSynth-mini,nsynth_audio/train/train_001000.wav
train_001001.wav,368,3,NSynth-mini,nsynth_audio/train/train_001001.wav
train_001002.wav,751,0,NSynth-mini,nsynth_audio/train/train_001002.wav
train_001003.wav,287,3,NSynth-mini,nsynth_audio/train/train_001003.wav
train_001004.wav,131,5,NSynth-mini,nsynth_audio/train/train_001004.wav
train_001005.wav,864,6,NSynth-mini,nsynth_audio/train/train_001005.wav
train_001006.wav,77,3,NSynth-mini,nsynth_audio/train/train_001006.wav
train_001007.wav,505,3,NSynth-mini,nsynth_audio/train/train_001007.wav
train_001008.wav,336,8,NSynth-mini,nsynth_audio/train/train_001008.wav
train_001009.wav,895,4,NSynth-mini,nsynth_audio/train/train_001009.wav
train_001010.wav,280,6,NSynth-mini,nsynth_audio/train/train_001010.wav
train_001011.wav,129,5,NSynth-mini,nsynth_audio/train/train_001011.wav
train_001012.wav,707,0,NSynth-mini,nsynth_audio/train/train_001012.wav
train_001013.wav,460,1,NSynth-mini,nsynth_audio/train/train_001013.wav
train_001014.wav,843,4,NSynth-mini,nsynth_audio/train/train_001014.wav
train_001015.wav,697,4,NSynth-mini,nsynth_audio/train/train_001015.wav
train_001016.wav,14,0,NSynth-mini,nsynth_audio/train/train_001016.wav
train_001017.wav,1005,0,NSynth-mini,nsynth_audio/train/train_001017.wav
train_001018.wav,503,5,NSynth-mini,nsynth_audio/train/train_001018.wav
train_001019.wav,430,5,NSynth-mini,nsynth_audio/train/train_001019.wav
train_001020.wav,205,3,NSynth-mini,nsynth_audio/train/train_001020.wav
train_001021.wav,529,0,NSynth-mini,nsynth_audio/train/train_001021.wav
train_001022.wav,881,0,NSynth-mini,nsynth_audio/train/train_001022.wav
train_001023.wav,686,9,NSynth-mini,nsynth_audio/train/train_001023.wav
train_001024.wav,366,4,NSynth-mini,nsynth_audio/train/train_001024.wav
train_001025.wav,586,7,NSynth-mini,nsynth_audio/train/train_001025.wav
train_001026.wav,482,0,NSynth-mini,nsynth_audio/train/train_001026.wav
train_001027.wav,206,10,NSynth-mini,nsynth_audio/train/train_001027.wav
train_001028.wav,368,3,NSynth-mini,nsynth_audio/train/train_001028.wav
train_001029.wav,12,3,NSynth-mini,nsynth_audio/train/train_001029.wav
train_001030.wav,154,1,NSynth-mini,nsynth_audio/train/train_001030.wav
train_001031.wav,172,4,NSynth-mini,nsynth_audio/train/train_001031.wav
train_001032.wav,932,4,NSynth-mini,nsynth_audio/train/train_001032.wav
train_001033.wav,41,0,NSynth-mini,nsynth_audio/train/train_001033.wav
train_001034.wav,910,0,NSynth-mini,nsynth_audio/train/train_001034.wav
train_001035.wav,535,3,NSynth-mini,nsynth_audio/train/train_001035.wav
train_001036.wav,140,4,NSynth-mini,nsynth_audio/train/train_001036.wav
train_001037.wav,140,4,NSynth-mini,nsynth_audio/train/train_001037.wav
train_001038.wav,42,8,NSynth-mini,nsynth_audio/train/train_001038.wav
train_001039.wav,537,6,NSynth-mini,nsynth_audio/train/train_001039.wav
train_001040.wav,431,0,NSynth-mini,nsynth_audio/train/train_001040.wav
train_001041.wav,119,10,NSynth-mini,nsynth_audio/train/train_001041.wav
train_001042.wav,151,5,NSynth-mini,nsynth_audio/train/train_001042.wav
train_001043.wav,116,5,NSynth-mini,nsynth_audio/train/train_001043.wav
train_001044.wav,511,4,NSynth-mini,nsynth_audio/train/train_001044.wav
train_001045.wav,162,2,NSynth-mini,nsynth_audio/train/train_001045.wav
train_001046.wav,88,1,NSynth-mini,nsynth_audio/train/train_001046.wav
train_001047.wav,421,6,NSynth-mini,nsynth_audio/train/train_001047.wav
train_001048.wav,469,5,NSynth-mini,nsynth_audio/train/train_001048.wav
train_001049.wav,32,7,NSynth-mini,nsynth_audio/train/train_001049.wav
train_001050.wav,161,6,NSynth-mini,nsynth_audio/train/train_001050.wav
train_001051.wav,875,6,NSynth-mini,nsynth_audio/train/train_001051.wav
train_001052.wav,625,6,NSynth-mini,nsynth_audio/train/train_001052.wav
train_001053.wav,77,3,NSynth-mini,nsynth_audio/train/train_001053.wav
train_001054.wav,632,9,NSynth-mini,nsynth_audio/train/train_001054.wav
train_001055.wav,949,0,NSynth-mini,nsynth_audio/train/train_001055.wav
train_001056.wav,583,0,NSynth-mini,nsynth_audio/train/train_001056.wav
train_001057.wav,267,3,NSynth-mini,nsynth_audio/train/train_001057.wav
train_001058.wav,939,0,NSynth-mini,nsynth_audio/train/train_001058.wav
train_001059.wav,355,8,NSynth-mini,nsynth_audio/train/train_001059.wav
train_001060.wav,206,10,NSynth-mini,nsynth_audio/train/train_001060.wav
train_001061.wav,324,3,NSynth-mini,nsynth_audio/train/train_001061.wav
train_001062.wav,238,8,NSynth-mini,nsynth_audio/train/train_001062.wav
train_001063.wav,166,8,NSynth-mini,nsynth_audio/train/train_001063.wav
train_001064.wav,593,3,NSynth-mini,nsynth_audio/train/train_001064.wav
train_001065.wav,137,0,NSynth-mini,nsynth_audio/train/train_001065.wav
train_001066.wav,108,5,NSynth-mini,nsynth_audio/train/train_001066.wav
train_001067.wav,614,0,NSynth-mini,nsynth_audio/train/train_001067.wav
train_001068.wav,629,8,NSynth-mini,nsynth_audio/train/train_001068.wav
train_001069.wav,839,4,NSynth-mini,nsynth_audio/train/train_001069.wav
train_001070.wav,712,1,NSynth-mini,nsynth_audio/train/train_001070.wav
train_001071.wav,181,0,NSynth-mini,nsynth_audio/train/train_001071.wav
train_001072.wav,604,0,NSynth-mini,nsynth_audio/train/train_001072.wav
